eventid,iyear,country_txt,nkill
198707040008,1987,Philippines,3.0
198707050009,1987,Philippines,0.0
198707080020,1987,Philippines,0.0
198707130017,1987,Philippines,8.0
198707150012,1987,Philippines,24.0
198707170008,1987,Philippines,0.0
198707170009,1987,Philippines,8.0
198707180003,1987,Philippines,4.0
198707190010,1987,Philippines,7.0
198707190011,1987,Philippines,22.0
198707190013,1987,Philippines,1.0
198707200008,1987,Philippines,0.0
198708030005,1987,Philippines,0.0
198708030007,1987,Philippines,3.0
198708040003,1987,Philippines,7.0
198708040004,1987,Philippines,0.0
198708040006,1987,Philippines,1.0
198708050006,1987,Philippines,1.0
198708050007,1987,Philippines,1.0
198708050008,1987,Philippines,3.0
198708060005,1987,Philippines,5.0
198708110004,1987,Philippines,0.0
198708210003,1987,Philippines,15.0
198708290003,1987,Philippines,0.0
198708310008,1987,Philippines,4.0
198709020015,1987,Philippines,21.0
198709020016,1987,Philippines,6.0
198709060012,1987,Philippines,19.0
198709190006,1987,Philippines,1.0
198709200001,1987,Philippines,0.0
198709200005,1987,Philippines,0.0
198709200006,1987,Philippines,6.0
198710010004,1987,Philippines,1.0
198710020007,1987,Philippines,4.0
198710020008,1987,Philippines,7.0
198710030005,1987,Philippines,2.0
198710100006,1987,Philippines,1.0
198710140002,1987,Philippines,0.0
198710270001,1987,Philippines,0.0
198710280001,1987,Myanmar,0.0
198710280005,1987,Philippines,1.0
198710280006,1987,Philippines,2.0
198710280007,1987,Philippines,1.0
198710290014,1987,Philippines,3.0
198710290015,1987,Philippines,1.0
198711020010,1987,Philippines,1.0
198711020017,1987,Philippines,2.0
198711040018,1987,Philippines,0.0
198711080011,1987,Philippines,1.0
198711100002,1987,Singapore,0.0
198711100003,1987,Singapore,0.0
198711160011,1987,Philippines,1.0
198711200010,1987,Philippines,0.0
198711240003,1987,Philippines,1.0
198711270005,1987,Philippines,0.0
198711290003,1987,Philippines,0.0
198711290009,1987,Philippines,2.0
198712010003,1987,Philippines,0.0
198712080002,1987,Philippines,0.0
198712080003,1987,Philippines,0.0
198712100002,1987,Philippines,0.0
