eventid,iyear,country_txt,nkill
197901280004,1979,Colombia,1.0
197901290001,1979,Chile,0.0
197901290011,1979,Colombia,3.0
197901300006,1979,Colombia,3.0
197901310008,1979,Colombia,2.0
197901310009,1979,Colombia,
197901310012,1979,Venezuela,
197901310013,1979,Venezuela,
197902010011,1979,Colombia,0.0
197902020004,1979,Colombia,7.0
197902050004,1979,Colombia,0.0
197902060003,1979,Colombia,2.0
197902090002,1979,Colombia,4.0
197902120003,1979,Colombia,1.0
197902130001,1979,Chile,0.0
197902130002,1979,Chile,0.0
197902140001,1979,Chile,0.0
197902140006,1979,Colombia,
197902150004,1979,Colombia,1.0
197902160003,1979,Colombia,0.0
197902180004,1979,Colombia,1.0
197902270001,1979,Chile,0.0
197902270002,1979,Chile,0.0
197903010001,1979,Colombia,0.0
197903040002,1979,Colombia,0.0
197903070009,1979,Chile,0.0
197903080002,1979,Colombia,6.0
197903080004,1979,Chile,0.0
197903130004,1979,Colombia,3.0
197903160004,1979,Colombia,
197903160005,1979,Colombia,
197903160006,1979,Colombia,
197903160007,1979,Colombia,
197903220013,1979,Brazil,1.0
197903270007,1979,Colombia,1.0
197903270011,1979,Colombia,
197903280001,1979,Colombia,2.0
197903300001,1979,Chile,0.0
197903310001,1979,Argentina,0.0
197904020001,1979,Chile,0.0
197904020002,1979,Chile,0.0
197904040001,1979,Colombia,0.0
197904040002,1979,Colombia,3.0
197904130001,1979,Chile,0.0
197904140002,1979,Argentina,1.0
197904170007,1979,Colombia,0.0
197904180003,1979,Colombia,1.0
